|,id,name,rating,ratings,vicinity,geometry__location__lat,geometry__location__lng,geometry__viewport,geometry__viewport__lat,geometry__viewport__lng,website,address,city,zipcode_area,types__001,types__002,types__003,types__004,types__005,types__006,types__007,types__008,types__009
ChIJ_TTNZYPJwoAR5RHTTLBeFpY,ChIJ_TTNZYPJwoAR5RHTTLBeFpY,Pastor Joe H. Waller Square,,,"5203 Compton Avenue, Los Angeles",33.9957339,-118.2477775,northeast,33.99708243,-118.2464665,,5203 Compton Avenue, Los Angeles,90240,lodging,,,,,,,,
ChIJ8WCuyF7JwoAR9mdEEyFmk9E,ChIJ8WCuyF7JwoAR9mdEEyFmk9E,La villa market,5,1,"5257 Compton Avenue, Los Angeles",33.9949504,-118.2480369,northeast,33.99629903,-118.2465597,https://la-villa-market.business.site/,5257 Compton Avenue, Los Angeles,90240,liquor_store,store,,,,,,,
ChIJryZhOx7JwoARCr1CXpuUP2A,ChIJryZhOx7JwoARCr1CXpuUP2A,The Slauson R.C. Theater School,5,4,"5306 Compton Avenue, Los Angeles",33.9944301,-118.2472717,northeast,33.99589668,-118.2459125,https://www.slausonrec.com/,5306 Compton Avenue, Los Angeles,90240,,,,,,,,,
ChIJ59f-W_rIwoARzlsEC-eUKf0,ChIJ59f-W_rIwoARzlsEC-eUKf0,Beyonds Cuts,5,1,"5309 Morgan Avenue, Los Angeles",33.9944449,-118.2442768,northeast,33.99579278,-118.2428473,https://www.gopanache.com/pro/beyondscuts,5309 Morgan Avenue, Los Angeles,90240,hair_care,,,,,,,,
ChIJf-sYV_rIwoARCtURyOAxVKI,ChIJf-sYV_rIwoARCtURyOAxVKI,Campos Residence,5,7,"5330 Morgan Avenue # 578, Los Angeles",33.9940301,-118.2441587,northeast,33.99556748,-118.2428055,,5330 Morgan Avenue # 578, Los Angeles,90240,,,,,,,,,
ChIJKV-Fj_nIwoARaLg8gqeBLVA,ChIJKV-Fj_nIwoARaLg8gqeBLVA,Metro by T-Mobile,3.2,19,"5414 Compton Avenue, Los Angeles",33.9934072,-118.2476289,northeast,33.99475688,-118.2463547,https://www.metrobyt-mobile.com/?cid=YEXT%7CGM-BD%7CListings%7CQ119%7CGoogle%7C,5414 Compton Avenue, Los Angeles,90240,electronics_store,store,,,,,,,
ChIJF1M_kPnIwoARQUYu5IevtEA,ChIJF1M_kPnIwoARQUYu5IevtEA,T Mobile,4.4,25,Los Angeles,33.9934041,-118.2476058,northeast,33.99475388,-118.2463432,https://www.t-mobile.com/,,Los Angeles,90240,,,,,,,,,
ChIJY5P9nfnIwoARC53v4rgsnWU,ChIJY5P9nfnIwoARC53v4rgsnWU,Diana's Mini Market,5,3,"5509 Compton Avenue, Los Angeles",33.9926231,-118.2479421,northeast,33.99393718,-118.2465702,,5509 Compton Avenue, Los Angeles,90240,convenience_store,grocery_or_supermarket,food,store,,,,,
ChIJ--gBnfnIwoARR81udKW9bJ8,ChIJ--gBnfnIwoARR81udKW9bJ8,Drako Tax & Accounting,4.9,10,"5516 Compton Avenue, Los Angeles",33.9924941,-118.2473675,northeast,33.99381798,-118.2460186,http://drakoincometax.com/,5516 Compton Avenue, Los Angeles,90240,lawyer,accounting,finance,,,,,,
ChIJ8QbomvnIwoARsfDcDW09du4,ChIJ8QbomvnIwoARsfDcDW09du4,Zumba,5,2,"5426 Compton Avenue, Los Angeles",33.993178,-118.2476267,northeast,33.99452708,-118.2463542,,5426 Compton Avenue, Los Angeles,90240,gym,health,,,,,,,
ChIJKV-Fj_nIwoARm4xahf-M2Pg,ChIJKV-Fj_nIwoARm4xahf-M2Pg,La Best Jewelry,,,"5414 Compton Avenue, Los Angeles",33.9933749,-118.2475686,northeast,33.99472483,-118.2463248,,5414 Compton Avenue, Los Angeles,90240,jewelry_store,store,,,,,,,
ChIJbXi_ChDJwoARyjQLhbNzHr0,ChIJbXi_ChDJwoARyjQLhbNzHr0,Davids Mini Market,,,"5430 Compton Avenue, Los Angeles",33.9931158,-118.2476256,northeast,33.99446488,-118.2463537,,5430 Compton Avenue, Los Angeles,90240,grocery_or_supermarket,food,store,,,,,,
ChIJVcTVV6HJwoAR1VVSQcuHMoM,ChIJVcTVV6HJwoAR1VVSQcuHMoM,Mimi's Beauty Salon,,,"5418 Compton Avenue, Los Angeles",33.9933965,-118.2474966,northeast,33.99474678,-118.2462886,,5418 Compton Avenue, Los Angeles,90240,beauty_salon,,,,,,,,
ChIJ0QT7gvnIwoARie_HFBtPONM,ChIJ0QT7gvnIwoARie_HFBtPONM,Grace Super Market,4.1,10,"5500 Compton Avenue, Los Angeles",33.9928636,-118.2473468,northeast,33.99428748,-118.2460393,,5500 Compton Avenue, Los Angeles,90240,grocery_or_supermarket,supermarket,food,store,,,,,
ChIJuSaWkvnIwoARFOYbgndxBTY,ChIJuSaWkvnIwoARFOYbgndxBTY,All Nations Pentecostal Holiness C.O.G.I.C,5,3,Los Angeles,33.9938207,-118.2475745,northeast,33.99522053,-118.2462251,,,Los Angeles,90240,store,,,,,,,,
ChIJj8A6k_nIwoARUnrB4vehLVM,ChIJj8A6k_nIwoARUnrB4vehLVM,"Rosa,S Towing Los Angeles",4.8,4,"5417 S, Compton Avenue, Los Angeles",33.993858,-118.247779,northeast,33.99520698,-118.2464665,https://rosas-towing.negocio.site/,5417 S, Compton Avenue,90240,,,,,,,,,
ChIJrWkKnvnIwoARqHhjdexqhl8,ChIJrWkKnvnIwoARqHhjdexqhl8,Shantal Beauty Salon,4.5,8,"5507 Compton Avenue, Los Angeles",33.9926544,-118.2479164,northeast,33.99395283,-118.2465574,,5507 Compton Avenue, Los Angeles,90240,beauty_salon,,,,,,,,
ChIJ708havnIwoARmUxrsYP9TRk,ChIJ708havnIwoARmUxrsYP9TRk,Mda Express,,,"1487 East 57th Street, Los Angeles",33.9914,-118.247931,northeast,33.99274928,-118.2465003,,1487 East 57th Street, Los Angeles,90240,moving_company,,,,,,,,
ChIJF5iabfnIwoAR9o3qBt9k9hk,ChIJF5iabfnIwoAR9o3qBt9k9hk,Coin Wash,3,3,United States,33.9917854,-118.2480462,northeast,33.99304843,-118.2466973,,,United States,90240,laundry,,,,,,,,
ChIJD4fo8vvIwoARu3MnnouoFQo,ChIJD4fo8vvIwoARu3MnnouoFQo,L.B Mattress,,,"5700 Fortuna Street, Los Angeles",33.9911607,-118.2454285,northeast,33.99250918,-118.2441571,,5700 Fortuna Street, Los Angeles,90240,furniture_store,home_goods_store,store,,,,,,
ChIJ_bjLgPvIwoARHw1xEdAqriU,ChIJ_bjLgPvIwoARHw1xEdAqriU,Affiliate,,,"5706 Morgan Avenue, Los Angeles",33.991033,-118.24424,northeast,33.99238183,-118.2430588,http://www.pjatr.com/t/SUJGSktOR0xCRkZNSU5IQklJRkVJ,5706 Morgan Avenue, Los Angeles,90240,store,,,,,,,,
ChIJM-I_gPzIwoAR1nYiJC9PY0s,ChIJM-I_gPzIwoAR1nYiJC9PY0s,Coast To Coast Installations Inc.,,,"5707 Long Beach Avenue, Los Angeles",33.9909729,-118.243799,northeast,33.99232128,-118.2423195,http://ctcmetalproducts.com/,5707 Long Beach Avenue, Los Angeles,90240,general_contractor,,,,,,,,
ChIJ92xUf_zIwoARbQTfmsboTBE,ChIJ92xUf_zIwoARbQTfmsboTBE,J & H Auto Wrecking,4.3,6,"5710 Morgan Avenue, Los Angeles",33.990923,-118.24424,northeast,33.99227183,-118.2430587,,5710 Morgan Avenue, Los Angeles,90240,,,,,,,,,
ChIJRR7iCPvIwoAR4Lp60-lFqLA,ChIJRR7iCPvIwoAR4Lp60-lFqLA,Brianna's Discount Store,,,"5495 Long Beach Avenue, Los Angeles",33.9928554,-118.2436402,northeast,33.99421773,-118.2422432,,5495 Long Beach Avenue, Los Angeles,90240,supermarket,grocery_or_supermarket,food,store,,,,,
ChIJ35tCCfvIwoARXLjCjKs5xnI,ChIJ35tCCfvIwoARXLjCjKs5xnI,Iglesia De Jesuscristo Penetcostes Una Fuente En El Desierto. Aas Rosa De Saron,,,"5505 Long Beach Avenue, Los Angeles",33.9927437,-118.2436151,northeast,33.99416188,-118.2422432,,5505 Long Beach Avenue, Los Angeles,90240,,,,,,,,,
ChIJCQjsCJbHwoARLeGOSCfoBCU,ChIJCQjsCJbHwoARLeGOSCfoBCU,Folders,,,Los Angeles,34.0306091,-118.2652631,northeast,34.03197473,-118.2639506,,,Los Angeles,90240,shopping_mall,,,,,,,,
ChIJdVQSmNrHwoARxtyK5g6CeTY,ChIJdVQSmNrHwoARxtyK5g6CeTY,GroundSwell Card,,,"1920 South Main Street, Los Angeles",34.0305616,-118.265009,northeast,34.03189468,-118.2636272,https://app.groundswellcard.com/GroundSwell/contact-us,1920 South Main Street, Los Angeles,90240,,,,,,,,,
ChIJh2_iidrHwoARHg-ZuiaX140,ChIJh2_iidrHwoARHg-ZuiaX140,Aptan Corporation,5,4,"2000 South Main Street, Los Angeles",34.029237,-118.265393,northeast,34.03067243,-118.264235,,2000 South Main Street, Los Angeles,90240,store,,,,,,,,
ChIJ6xSIR9_HwoAR96V3pcn-FgM,ChIJ6xSIR9_HwoAR96V3pcn-FgM,ABC Sewing Machine Inc,4.5,79,"2100 South Main Street, Los Angeles",34.0285961,-118.2658641,northeast,34.02991448,-118.2646221,http://www.abcsewingmachine.com/,2100 South Main Street, Los Angeles,90240,store,,,,,,,,
ChIJ8TrZozTGwoARYrkMrXD83Q4,ChIJ8TrZozTGwoARYrkMrXD83Q4,Nova Rhinestone Depot,4.5,65,"2121 South Main Street, Los Angeles",34.028793,-118.2666,northeast,34.03006728,-118.265085,http://www.novarhinestones.com/,2121 South Main Street, Los Angeles,90240,store,,,,,,,,
ChIJH-VPZdrHwoARvbAFAgKBWXY,ChIJH-VPZdrHwoARvbAFAgKBWXY,Biz Enterprises Inc,3,2,"1977 South Los Angeles Street, Los Angeles",34.0286968,-118.2651297,northeast,34.02998318,-118.2636376,,1977 South Los Angeles Street, Los Angeles,90240,,,,,,,,,
ChIJzVjlisvHwoARd5eB1cP5Q_8,ChIJzVjlisvHwoARd5eB1cP5Q_8,Gifts Infinity - Engraved Personalized Gifts,5,5,"2101 South Los Angeles Street, Los Angeles",34.0284502,-118.2657066,northeast,34.02978523,-118.2643239,https://giftsinfinity.com/,2101 South Los Angeles Street, Los Angeles,90240,store,,,,,,,,
ChIJKdSRIczHwoARKN9vJdHyFrY,ChIJKdSRIczHwoARKN9vJdHyFrY,FerrecciUSA | FHY Inc.,4,8,"1969 South Los Angeles Street, Los Angeles",34.028836,-118.265049,northeast,34.03012103,-118.2635538,https://ferrecciusa.business.site/?utm_source=gmb&utm_medium=referral,1969 South Los Angeles Street, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJNSNpbdrHwoARR6EAV8cH14w,ChIJNSNpbdrHwoARR6EAV8cH14w,Eagle Distributors Inc,,,"2105 South Los Angeles Street, Los Angeles",34.0281999,-118.2652552,northeast,34.02951898,-118.2638379,,2105 South Los Angeles Street, Los Angeles,90240,,,,,,,,,
ChIJg2gre9rHwoARrMksh2B98fo,ChIJg2gre9rHwoARrMksh2B98fo,FHY INC,5,1,"1969 South Los Angeles Street, Los Angeles",34.0288489,-118.265081,northeast,34.03012703,-118.2635701,https://fhyinc.com/,1969 South Los Angeles Street, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJZRv41ULHwoARrsXoHpiftFQ,ChIJZRv41ULHwoARrsXoHpiftFQ,Zonettie,,,"1969 South Los Angeles Street, Los Angeles",34.0288555,-118.2650647,northeast,34.03013573,-118.2635585,https://zonettie.com/,1969 South Los Angeles Street, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJH6w_NDTGwoAREWXqsVXRrvA,ChIJH6w_NDTGwoAREWXqsVXRrvA,Vlado Footwear,4.5,51,"2139 South Los Angeles Street, Los Angeles",34.027526,-118.265916,northeast,34.02882548,-118.2645083,http://www.vladofootwear.com/,2139 South Los Angeles Street, Los Angeles,90240,shoe_store,store,,,,,,,
ChIJjSN7ONrHwoAR6tPyeYFdZD8,ChIJjSN7ONrHwoAR6tPyeYFdZD8,"CROSSEN, Inc.",,,"2210 South Main Street, Los Angeles",34.027666,-118.266399,northeast,34.02906368,-118.2651039,http://www.crosseninc.com/,2210 South Main Street, Los Angeles,90240,electronics_store,store,,,,,,,
ChIJQVVcNtrHwoARxarqMWWgYcE,ChIJQVVcNtrHwoARxarqMWWgYcE,Coral Textiles,,,"2230 South Main Street, Los Angeles",34.0274562,-118.266792,northeast,34.02880603,-118.2655535,,2230 South Main Street, Los Angeles,90240,,,,,,,,,
ChIJL7uuQ9rHwoAR9NNyPr8NYPU,ChIJL7uuQ9rHwoAR9NNyPr8NYPU,"ProCube,Inc / Tee Star Activewear",5,6,"2120 South Main Street, Los Angeles",34.028261,-118.266037,northeast,34.02965488,-118.2647261,,2120 South Main Street, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJjSN7ONrHwoARWSv3RyqdlYc,ChIJjSN7ONrHwoARWSv3RyqdlYc,Itek Phones,3,2,"2210 South Main Street, Los Angeles",34.027666,-118.266399,northeast,34.02906368,-118.2651039,,2210 South Main Street, Los Angeles,90240,store,,,,,,,,
ChIJZZjvONrHwoARnoMQJWnB64U,ChIJZZjvONrHwoARnoMQJWnB64U,iTekzone,,,"2210 South Main Street, Los Angeles",34.0276731,-118.2664597,northeast,34.02902808,-118.2651514,,2210 South Main Street, Los Angeles,90240,,,,,,,,,
ChIJVVXlONrHwoARVFLY7yvI7r0,ChIJVVXlONrHwoARVFLY7yvI7r0,PickPackShips.com,,,"2210 South Main Street, Los Angeles",34.0276015,-118.2663208,northeast,34.02900333,-118.265082,http://pickpackships.com/,2210 South Main Street, Los Angeles,90240,,,,,,,,,
ChIJq8rrNdrHwoARhkRuucRPh1U,ChIJq8rrNdrHwoARhkRuucRPh1U,Homeboy Diner,4.5,4,"201 South Main Street, Los Angeles",34.0281639,-118.2663741,northeast,34.02958118,-118.2650745,,201 South Main Street, Los Angeles,90240,restaurant,food,,,,,,,
ChIJjSN7ONrHwoARw8jO850zqA4,ChIJjSN7ONrHwoARw8jO850zqA4,GSM USA,5,1,"2210 South Main Street, Los Angeles",34.0275865,-118.2665011,northeast,34.02899583,-118.2651721,,2210 South Main Street, Los Angeles,90240,,,,,,,,,
ChIJOUT9OuzHwoARhAQmSzIiFDs,ChIJOUT9OuzHwoARhAQmSzIiFDs,NorthStar Generic Green Chairs,,,"2200 South Main Street #827, Los Angeles",34.0277441,-118.2659098,northeast,34.02916968,-118.2644332,,2200 South Main Street #827, Los Angeles,90240,,,,,,,,,
ChIJZ4LkRNrHwoARMtbsQz0QvG4,ChIJZ4LkRNrHwoARMtbsQz0QvG4,Eddies Mini Mart,,,"South Main Street, Los Angeles",34.0282446,-118.2663435,northeast,34.02961883,-118.265069,,South Main Street, Los Angeles,90240,convenience_store,food,store,,,,,,
ChIJnyJbohbHwoARPm0UYlii7do,ChIJnyJbohbHwoARPm0UYlii7do,Silro Pattern & Grading & Sample making,5,1,"2209 South Main Street #B1, Los Angeles",34.0280772,-118.2668234,northeast,34.02939403,-118.2654015,,2209 South Main Street #B1, Los Angeles,90240,,,,,,,,,
ChIJb8HAatrHwoARMGAKtIonzx4,ChIJb8HAatrHwoARMGAKtIonzx4,J&C Trading,5,1,"2121 South Los Angeles Street, Los Angeles",34.027936,-118.26572,northeast,34.02927388,-118.26432,,2121 South Los Angeles Street, Los Angeles,90240,,,,,,,,,
ChIJY9ZGJHbHwoAR2Jw-pzQsmTo,ChIJY9ZGJHbHwoAR2Jw-pzQsmTo,Alvaro,,,"2230 South Main Street, Los Angeles",34.0273684,-118.2665227,northeast,34.02877748,-118.2654188,,2230 South Main Street, Los Angeles,90240,bar,,,,,,,,
ChIJLyPsMtrHwoAR2KLiP0HlrjA,ChIJLyPsMtrHwoAR2KLiP0HlrjA,Royal Sewing Machine Co Inc,3.5,6,"2304 South Main Street, Los Angeles",34.0268765,-118.2670564,northeast,34.02829843,-118.2656812,http://www.royalsewingmachine.com,2304 South Main Street, Los Angeles,90240,,,,,,,,,
ChIJg9zDitnHwoARYL00fCBN-Zg,ChIJg9zDitnHwoARYL00fCBN-Zg,"Arambula Business & Accounting Services, Inc.",,,"206 East 23rd Street, Los Angeles",34.0265408,-118.26588,northeast,34.02796663,-118.2644791,,206 East 23rd Street, Los Angeles,90240,accounting,finance,,,,,,,
ChIJjawdIdrHwoARGJMi_nJ1ORo,ChIJjawdIdrHwoARGJMi_nJ1ORo,Casitas Motel,3.6,107,"130 East 23rd Street, Los Angeles",34.0266643,-118.2661424,northeast,34.02808948,-118.2647423,,130 East 23rd Street, Los Angeles,90240,lodging,,,,,,,,
ChIJC-HQaGvHwoARNAxCRRp7t0c,ChIJC-HQaGvHwoARNAxCRRp7t0c,Framing. LA construccion,,,"90011, Los Angeles",34.0269866,-118.2671163,northeast,34.02834208,-118.2657112,,90011, Los Angeles,90240,general_contractor,,,,,,,,
ChIJJTgFvIvHwoARWyXaY7XSffU,ChIJJTgFvIvHwoARWyXaY7XSffU,Advance services inc,,,"121 East 23rd Street #667, Los Angeles",34.0271651,-118.2663814,northeast,34.02844118,-118.2650814,,121 East 23rd Street #667, Los Angeles,90240,general_contractor,,,,,,,,
ChIJaRHeg8PHwoAR9IS6VbZjCtw,ChIJaRHeg8PHwoAR9IS6VbZjCtw,Lexna RideShare Driver Eduardo,4.9,12,"127 East 24th Street, Los Angeles",34.026385,-118.266568,northeast,34.02763523,-118.2652859,,127 East 24th Street, Los Angeles,90240,,,,,,,,,
ChIJsarrLNrHwoAR9BBKJA4Fhgw,ChIJsarrLNrHwoAR9BBKJA4Fhgw,Iglesia Cristiana Pentecostes Escapa Por Tu Vida,5,3,"2320 South Main Street, Los Angeles",34.0266376,-118.2671772,northeast,34.02796328,-118.2657676,,2320 South Main Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJA0_CTQ4Jw4AR40_0oBXnQJA,ChIJA0_CTQ4Jw4AR40_0oBXnQJA,DICARLO EXPRESS,,,"129 East 24th Street, Los Angeles",34.0263466,-118.2666178,northeast,34.02762023,-118.2653198,,129 East 24th Street, Los Angeles,90240,moving_company,,,,,,,,
ChIJudL10tvHwoARyUTEh1zbAsk,ChIJudL10tvHwoARyUTEh1zbAsk,Kyun Miae,,,"2320 South Main Street, Los Angeles",34.0266531,-118.2672345,northeast,34.02796833,-118.2657977,,2320 South Main Street, Los Angeles,90240,lawyer,,,,,,,,
ChIJ9cVoX4PHwoARlFk1bAGZA9k,ChIJ9cVoX4PHwoARlFk1bAGZA9k,Nioka Thomas,,,"131 East 24th Street, Los Angeles",34.0263007,-118.2664808,northeast,34.02756753,-118.2651874,,131 East 24th Street, Los Angeles,90240,,,,,,,,,
ChIJoZh5UfbHwoARC2aBDoqoF8M,ChIJoZh5UfbHwoARC2aBDoqoF8M,Phylm Studios,4.6,9,"2230 South Main Street, Los Angeles",34.0274179,-118.2668492,northeast,34.02880263,-118.2655818,,2230 South Main Street, Los Angeles,90240,,,,,,,,,
ChIJ-8kNtdvHwoARQ_qym0sh0Dw,ChIJ-8kNtdvHwoARQ_qym0sh0Dw,Kenny Wholesale Electric Co,3.8,4,"2301 South Main Street, Los Angeles",34.0274497,-118.2672334,northeast,34.02876518,-118.2658079,,2301 South Main Street, Los Angeles,90240,,,,,,,,,
ChIJ_9CiQdDHwoARk6AsBRYqzlE,ChIJ_9CiQdDHwoARk6AsBRYqzlE,SIGNS MARKET,5,131,"2500 South Main Street, Los Angeles",34.0255735,-118.2680137,northeast,34.02696023,-118.2667505,http://signsmarket.com/,2500 South Main Street, Los Angeles,90240,store,,,,,,,,
ChIJ_9CiQdDHwoARrBYIdZYP0PE,ChIJ_9CiQdDHwoARrBYIdZYP0PE,The Best Screen Printing & Embroidery,5,295,"2500 South Main Street, Los Angeles",34.025583,-118.268018,northeast,34.02696798,-118.2667507,https://thebestscreenprinting.com/the-best-screen-printing-embroidery-los-angeles-ca?utm_source=GMBListing&utm_medium=Organic,2500 South Main Street, Los Angeles,90240,store,,,,,,,,
ChIJacze2NvHwoARKVpitSvX7k0,ChIJacze2NvHwoARKVpitSvX7k0,Shop Stop LA,4,1,"2431 South Main Street, Los Angeles",34.026092,-118.268307,northeast,34.02733173,-118.2668814,http://www.shopstopla.com/,2431 South Main Street, Los Angeles,90240,store,,,,,,,,
ChIJTSbHYdnHwoAR1z8ohVjKdOo,ChIJTSbHYdnHwoAR1z8ohVjKdOo,Senal Inc,4,2,"2501 South Main Street, Los Angeles",34.0257965,-118.2684221,northeast,34.02708858,-118.2669439,,2501 South Main Street, Los Angeles,90240,,,,,,,,,
ChIJv1-sBtHHwoAR7diu-3AIoYo,ChIJv1-sBtHHwoAR7diu-3AIoYo,"Orange Zone, Inc.",,,"2440 South Main Street, Los Angeles",34.025893,-118.267554,northeast,34.02708058,-118.2662954,http://www.orangezoneinc.com/,2440 South Main Street, Los Angeles,90240,,,,,,,,,
ChIJgQUGBtHHwoAR4DEsJbD0de8,ChIJgQUGBtHHwoAR4DEsJbD0de8,"Penguin Kids Wear, Inc / The PKW Group",4.4,7,"2440 South Main Street unit b, Los Angeles",34.025775,-118.2677671,northeast,34.02702158,-118.2663821,http://www.wholesalechildrenclothing.com/,2440 South Main Street unit b, Los Angeles,90240,,,,,,,,,
ChIJacze2NvHwoARSEYMX2F2184,ChIJacze2NvHwoARSEYMX2F2184,"Michael Classic Apparel, Inc.",3,2,"2431 South Main Street, Los Angeles",34.0260629,-118.2682756,northeast,34.02731718,-118.2668657,http://www.michaelclassicapparel.com/,2431 South Main Street, Los Angeles,90240,,,,,,,,,
ChIJ3zXQQs7HwoARu22uRYI9-2w,ChIJ3zXQQs7HwoARu22uRYI9-2w,Orange Zone DBA PKW Group,,,"2440 South Main Street, Los Angeles",34.025893,-118.267554,northeast,34.02708058,-118.2662954,https://www.wholesalechildrenclothing.com/,2440 South Main Street, Los Angeles,90240,,,,,,,,,
ChIJe_HzfdnHwoARXf0bMpZpjq4,ChIJe_HzfdnHwoARXf0bMpZpjq4,"M Collection, Inc.",,,"2400 South Main Street #2726, Los Angeles",34.0259602,-118.2677509,northeast,34.02711418,-118.266374,http://www.maincollections.com/,2400 South Main Street #2726, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJl-yyZdnHwoARQXkB_z6DYBc,ChIJl-yyZdnHwoARQXkB_z6DYBc,120 E 25th Street LLC,4.8,6,"2500 South Main Street, Los Angeles",34.0259151,-118.2678098,northeast,34.02709163,-118.2664034,,2500 South Main Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJWXWRIQvHwoARdqbJtzpDDKc,ChIJWXWRIQvHwoARdqbJtzpDDKc,Tacos de sheep,3.5,2,"2410 South Main Street, Los Angeles",34.0261424,-118.2676769,northeast,34.02752448,-118.2664036,,2410 South Main Street, Los Angeles,90240,restaurant,food,,,,,,,
ChIJ89v-7sHHwoARKkbpMvoN2Kk,ChIJ89v-7sHHwoARKkbpMvoN2Kk,Los Angeles Iglesia Getsemani de las Asambleas de Dios,4.7,25,"120 East 25th Street, Los Angeles",34.025224,-118.267509,northeast,34.02653193,-118.2660731,http://www.iglesiagetsemani.net/,120 East 25th Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJjbfSZNnHwoARJssFBG1iSD0,ChIJjbfSZNnHwoARJssFBG1iSD0,Buta Media Video Production,4.9,60,"2500 South Main Street, Los Angeles",34.0255735,-118.2680137,northeast,34.02696023,-118.2667505,,2500 South Main Street, Los Angeles,90240,,,,,,,,,
ChIJl-yyZdnHwoARxXRfKGDp_Xo,ChIJl-yyZdnHwoARxXRfKGDp_Xo,210 US Trading Corporation,,,"2500 South Main Street, Los Angeles",34.0255735,-118.2680137,northeast,34.02696023,-118.2667505,,2500 South Main Street, Los Angeles,90240,general_contractor,,,,,,,,
ChIJ57nSZNnHwoAR6DOuIqamNg0,ChIJ57nSZNnHwoAR6DOuIqamNg0,US Appers,5,64,"2500 South Main Street, Los Angeles",34.025574,-118.268014,northeast,34.02696063,-118.2667505,,2500 South Main Street, Los Angeles,90240,,,,,,,,,
ChIJaZzydJ3HwoAR-Rxg1_bKc_0,ChIJaZzydJ3HwoAR-Rxg1_bKc_0,Amazon Hub Locker - Farms,,,"at Wholesale Shirts, 2500 South Main Street, Los Angeles",34.025467,-118.267977,northeast,34.02687153,-118.2667548,https://www.amazon.com/locker,at Wholesale Shirts, 2500 South Main Street,90240,,,,,,,,,
ChIJrwSuZdnHwoARI50x1mAkEyE,ChIJrwSuZdnHwoARI50x1mAkEyE,Ultimate Cars,,,"2506 South Main Street, Los Angeles",34.0252905,-118.2678901,northeast,34.02670548,-118.266619,,2506 South Main Street, Los Angeles,90240,car_dealer,store,,,,,,,
ChIJa_ov2NvHwoAR2CHZ-Knj0UE,ChIJa_ov2NvHwoAR2CHZ-Knj0UE,Kim Mai Fashions,,,"2425 South Main Street, Los Angeles",34.0261877,-118.2681463,northeast,34.02748438,-118.2666785,,2425 South Main Street, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJzZtHKRXHwoARFG_AfcPh_WE,ChIJzZtHKRXHwoARFG_AfcPh_WE,Innovative Thinkerz,,,"2501 South Main Street, Los Angeles",34.0257965,-118.2684221,northeast,34.02708858,-118.2669439,https://website-design-and-development-los-angeles.ueniweb.com/?utm_campaign=gmb,2501 South Main Street, Los Angeles,90240,,,,,,,,,
ChIJ8ao7FNnHwoARBbrHEF__iBo,ChIJ8ao7FNnHwoARBbrHEF__iBo,la maquina sewing shop,4.7,18,"2616 South Main Street, Los Angeles",34.024346,-118.2685015,northeast,34.02565173,-118.2672782,http://lamaquinasew.com/,2616 South Main Street, Los Angeles,90240,store,,,,,,,,
ChIJ_ZjRFdnHwoARnDZBQTxIQPY,ChIJ_ZjRFdnHwoARnDZBQTxIQPY,amerinow inc,,,"2614 South Main Street, Los Angeles",34.024306,-118.268587,northeast,34.02568613,-118.2673016,,2614 South Main Street, Los Angeles,90240,insurance_agency,,,,,,,,
ChIJ26vbrNnHwoARUhaaFxG-2-0,ChIJ26vbrNnHwoARUhaaFxG-2-0,University Park Healthcare Center,2.6,12,"230 East Adams Boulevard, Los Angeles",34.0237237,-118.2667732,northeast,34.02520043,-118.2655005,http://universityparkhcc.com/,230 East Adams Boulevard, Los Angeles,90240,health,,,,,,,,
ChIJlcrSatnHwoARMEgqObLxgNE,ChIJlcrSatnHwoARMEgqObLxgNE,"Four Seasons Apparel La, Inc.",1,1,"South Main Street, Los Angeles",34.0245919,-118.2685988,northeast,34.02603808,-118.2672346,http://fourseasonsapparel.net/,South Main Street, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJTX6otZbHwoARgucJBomMDZw,ChIJTX6otZbHwoARgucJBomMDZw,Antojitos Mexicanos,4.6,9,"224 East 27th Street, Los Angeles",34.0230125,-118.2673655,northeast,34.02443453,-118.2659691,,224 East 27th Street, Los Angeles,90240,restaurant,food,,,,,,,
ChIJBy42tvzHwoAR3gsZ20rcqFw,ChIJBy42tvzHwoAR3gsZ20rcqFw,"Evergreen Landscaping, LLC",,,"223 East Adams Boulevard, Los Angeles",34.0242134,-118.266598,northeast,34.02545023,-118.2653216,http://www.evergreenlandscaping-ca.com/,223 East Adams Boulevard, Los Angeles,90240,general_contractor,,,,,,,,
ChIJJ7yjE9nHwoARQKvc8Phcypg,ChIJJ7yjE9nHwoARQKvc8Phcypg,Sigma Clothing Co.,,,United States,34.0244874,-118.2682689,northeast,34.02594528,-118.2669972,,,United States,90240,clothing_store,store,,,,,,,
