|,id,name,rating,ratings,vicinity,geometry__location__lat,geometry__location__lng,geometry__viewport,geometry__viewport__lat,geometry__viewport__lng,website,address,city,zipcode_area,types__001,types__002,types__003,types__004,types__005,types__006,types__007,types__008,types__009
ChIJD0TvpavAwoARx2cHbJGc4R4,ChIJD0TvpavAwoARx2cHbJGc4R4,"Dr. Gary D. Schoeman, MD",,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJoSifeqvAwoARpagCbGGbj78,ChIJoSifeqvAwoARpagCbGGbj78,Torpoco Jesus O MD,5,1,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARBs3KEJ1wMXY,ChIJD0TvpavAwoARBs3KEJ1wMXY,Lin Yen-Liang H MD,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,http://healthy.kaiserpermanente.org/,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJoSifeqvAwoARNqpYs8HdwPo,ChIJoSifeqvAwoARNqpYs8HdwPo,"Dr. Neal K. Sheade, MD",,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,https://healthy.kaiserpermanente.org/southern-california/physicians/neil-chawla-7188628,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoAR1qSrPRoUkgs,ChIJD0TvpavAwoAR1qSrPRoUkgs,"Dr. Gary S. Kochamba, MD",,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJEzLaoKvAwoARY8OmsrVS0lg,ChIJEzLaoKvAwoARY8OmsrVS0lg,"Dr. Sheri Koplik, MD",,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,http://healthy.kaiserpermanente.org/,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARR-5iUHXP72A,ChIJD0TvpavAwoARR-5iUHXP72A,Kaiser Permanente Hospital: Jones Blanding U MD,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,https://healthy.kaiserpermanente.org/southern-california/physicians/blanding-jones-7257933,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARb64zbG1_dR0,ChIJD0TvpavAwoARb64zbG1_dR0,Barchilon John MD,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,http://healthy.kaiserpermanente.org/,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJoSifeqvAwoAR29-u-mLWKhk,ChIJoSifeqvAwoAR29-u-mLWKhk,Kaiser Permanente Hospital: Hopkins Michael MD,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,https://healthy.kaiserpermanente.org/southern-california/physicians/michael-lee-5533034,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJEzLaoKvAwoAR-Widxl51bXk,ChIJEzLaoKvAwoAR-Widxl51bXk,"Dr. Roy J. Braganza, MD",,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,https://healthy.kaiserpermanente.org/southern-california/physicians/roy-braganza-6147731,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoAREiglsAUj6fs,ChIJD0TvpavAwoAREiglsAUj6fs,Kaiser Permanente Hospital: Gidney Brett Andre MD,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARcP-PFbRolfw,ChIJD0TvpavAwoARcP-PFbRolfw,Tilles Ira H MD,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,https://healthy.kaiserpermanente.org/southern-california/physicians/alan-gelman-0885566,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARZHeG62TWLGc,ChIJD0TvpavAwoARZHeG62TWLGc,Kaiser Permanente Hospital: Winn Julie M MD,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,https://healthy.kaiserpermanente.org/southern-california/physicians/julie-hwanggraziano-1327326,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJEb9JAavAwoAROkT7FjBs6sU,ChIJEb9JAavAwoAROkT7FjBs6sU,Masse Charles MD,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARLVtZJnKqMlE,ChIJD0TvpavAwoARLVtZJnKqMlE,Kaiser Permanente Hospital: Mc Clune Amy Catheri MD,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,https://healthy.kaiserpermanente.org/southern-california/physicians/amy-mcclune-2169611,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJoSifeqvAwoARjmx2ccTe4zo,ChIJoSifeqvAwoARjmx2ccTe4zo,Hosseinian Kiarash MD,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,https://healthy.kaiserpermanente.org/southern-california/physicians/kiarash-hosseinian-9234215,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARFiEh86bvtjY,ChIJD0TvpavAwoARFiEh86bvtjY,Kaiser Permanente Hospital: Rosenfeld David Saul MD,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,https://healthy.kaiserpermanente.org/southern-california/physicians/saul-newman-1664297,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARbUrZ1KHuznU,ChIJD0TvpavAwoARbUrZ1KHuznU,Kaiser Permanente Hospital: Reddy Naveen C MD,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,https://mydoctor.kaiserpermanente.org/ncal/provider/pavanireddy,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARJ2kB-FJBn0M,ChIJD0TvpavAwoARJ2kB-FJBn0M,Kotlewski Adam MD,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoAReGbXW2Ogujo,ChIJD0TvpavAwoAReGbXW2Ogujo,"Dr. Richard Y. Kim, MD",,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,http://healthy.kaiserpermanente.org/,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARVmSS4fve7TM,ChIJD0TvpavAwoARVmSS4fve7TM,Kaiser Permanente Hospital: Yeung Peter W K MD,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,https://healthy.kaiserpermanente.org/southern-california/physicians/peter-yeung-7459210,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARjncOMuRO6tQ,ChIJD0TvpavAwoARjncOMuRO6tQ,"Dr. Chau-Shyong Chen, MD",,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJoSifeqvAwoAReIM5cdYHvBM,ChIJoSifeqvAwoAReIM5cdYHvBM,Mangel Robert MD,,,"4867 Sunset Boulevard, Los Angeles",34.0987353,-118.2945637,northeast,34.09979318,-118.293211,,4867 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoAR6xP_OPBEsuo,ChIJD0TvpavAwoAR6xP_OPBEsuo,"Chris Nicholas Conteas, MD | Kaiser Permanente",,,"1526 North Edgemont Street, Los Angeles",34.0988323,-118.2954616,northeast,34.10026758,-118.2944635,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=3878731&kpSearch=,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARX4iOj0GUcDI,ChIJD0TvpavAwoARX4iOj0GUcDI,Afram George MD,,,"1526 North Edgemont Street, Los Angeles",34.0988323,-118.2954616,northeast,34.10026758,-118.2944635,http://healthy.kaiserpermanente.org/,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJoSifeqvAwoARUpthBy6liFM,ChIJoSifeqvAwoARUpthBy6liFM,Karen K Murata M.D.| Kaiser Permanente,,,"1526 North Edgemont Street, Los Angeles",34.0988382,-118.2954537,northeast,34.10027053,-118.2944595,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=1566484&kpSearch=,1526 North Edgemont Street, Los Angeles,90027,health,,,,,,,,
ChIJD0TvpavAwoAR3DQyA_DGUrM,ChIJD0TvpavAwoAR3DQyA_DGUrM,"Peter H. Yoo, MD",,,"1526 North Edgemont Street, Los Angeles",34.0988323,-118.2954616,northeast,34.10026758,-118.2944635,https://healthy.kaiserpermanente.org/southern-california/physicians/peter-yoo-6121488,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARXBLnAF17K3c,ChIJD0TvpavAwoARXBLnAF17K3c,Ruidera Ng Irene H,,,"1526 North Edgemont Street, Los Angeles",34.0988323,-118.2954616,northeast,34.10026758,-118.2944635,http://healthy.kaiserpermanente.org/,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJEzLaoKvAwoARgr_Sdf4Pn30,ChIJEzLaoKvAwoARgr_Sdf4Pn30,"Dr. Gary D. Burkhart, MD",,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,http://healthy.kaiserpermanente.org/,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARzqZ7yO-TXPo,ChIJD0TvpavAwoARzqZ7yO-TXPo,Harper Ryan Wayne MD,5,1,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARLxGTthNAovg,ChIJD0TvpavAwoARLxGTthNAovg,Paule James MD,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJEzLaoKvAwoARC5bBDiYhm5Q,ChIJEzLaoKvAwoARC5bBDiYhm5Q,Marcus Donald MD,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,http://healthy.kaiserpermanente.org/,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJEzLaoKvAwoAR6bvOPLygiwQ,ChIJEzLaoKvAwoAR6bvOPLygiwQ,"Dr. Nilesh J. Patel, MD",,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,http://healthy.kaiserpermanente.org/,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARuL5nPbOMvkg,ChIJD0TvpavAwoARuL5nPbOMvkg,"Dr. Timmy C. Lee, MD",,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,http://healthy.kaiserpermanente.org/,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARI8jXXSRPbMs,ChIJD0TvpavAwoARI8jXXSRPbMs,Shiau Josephine L,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,http://healthy.kaiserpermanente.org/,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJoSifeqvAwoARPq4tAscQbpk,ChIJoSifeqvAwoARPq4tAscQbpk,Rubin Sharon E MD,,,"1526 North Edgemont Street, Los Angeles",34.0988311,-118.2955935,northeast,34.10026698,-118.2945294,,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJEzLaoKvAwoARu58r9crm8Gw,ChIJEzLaoKvAwoARu58r9crm8Gw,Shahrokhi Maryam MD,,,"4867 Sunset Boulevard, Los Angeles",34.0987353,-118.2945637,northeast,34.09979318,-118.293211,https://healthy.kaiserpermanente.org/southern-california/physicians/maryam-shahrokhi-2380212,4867 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJm36fcKvAwoAR58dh-nUCR0M,ChIJm36fcKvAwoAR58dh-nUCR0M,Maged F Nageh M.D.| Kaiser Permanente,,,"4867 Sunset Boulevard, Los Angeles",34.0983524,-118.2948016,northeast,34.09969973,-118.2935823,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=9957223&kpSearch=,4867 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJEzLaoKvAwoARMiLU15HMVMk,ChIJEzLaoKvAwoARMiLU15HMVMk,Patwardhan Jayashree MD,,,"4867 Sunset Boulevard, Los Angeles",34.0987353,-118.2945637,northeast,34.09979318,-118.293211,http://healthy.kaiserpermanente.org/,4867 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJyZHapavAwoAR7TeemaE_06Q,ChIJyZHapavAwoAR7TeemaE_06Q,Yuh-jer Shen M.D.| Kaiser Permanente,,,"1526 North Edgemont Street, Los Angeles",34.0988382,-118.2954537,northeast,34.10027053,-118.2944595,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=5642987&kpSearch=,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJyZHapavAwoARv82gXtOuag8,ChIJyZHapavAwoARv82gXtOuag8,Victor H Wu M.D.| Kaiser Permanente,5,1,"1526 North Edgemont Street, Los Angeles",34.0988382,-118.2954537,northeast,34.10027053,-118.2944595,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=6955472&kpSearch=,1526 North Edgemont Street, Los Angeles,90027,health,,,,,,,,
ChIJEzLaoKvAwoARe1Q9rnWW9NY,ChIJEzLaoKvAwoARe1Q9rnWW9NY,"Dr. Gayne M. Brenneman, MD",,,"4867 Sunset Boulevard, Los Angeles",34.0987353,-118.2945637,northeast,34.09979318,-118.293211,http://healthy.kaiserpermanente.org/,4867 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJEzLaoKvAwoARmSF5iAAA7f4,ChIJEzLaoKvAwoARmSF5iAAA7f4,"Dr. Steven D. Woods, MD",5,1,"4867 Sunset Boulevard, Los Angeles",34.0987353,-118.2945637,northeast,34.09979318,-118.293211,http://healthy.kaiserpermanente.org/,4867 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJEzLaoKvAwoAR2GEaa3S89yw,ChIJEzLaoKvAwoAR2GEaa3S89yw,Kaiser Foundation Hospital: Godfrey Thomas E MD,,,"4867 Sunset Boulevard, Los Angeles",34.0983411,-118.2945908,northeast,34.09959593,-118.2932406,http://healthy.kaiserpermanente.org/,4867 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJEzLaoKvAwoARfXwbwVP1dHU,ChIJEzLaoKvAwoARfXwbwVP1dHU,"Alice Z. Kislik, PharmD",,,"4867 Sunset Boulevard, Los Angeles",34.098423,-118.2944131,northeast,34.09963668,-118.293066,,4867 Sunset Boulevard, Los Angeles,90027,pharmacy,health,store,,,,,,
ChIJEzLaoKvAwoARIxp_fi6sxus,ChIJEzLaoKvAwoARIxp_fi6sxus,"Eddy Pak, PharmD",,,"4867 Sunset Boulevard, Los Angeles",34.098423,-118.2944131,northeast,34.09963668,-118.293066,,4867 Sunset Boulevard, Los Angeles,90027,pharmacy,health,store,,,,,,
ChIJc01_86rAwoARDwfRWT4xmnQ,ChIJc01_86rAwoARDwfRWT4xmnQ,"Dr. John J. Kim, MD",,,"1526 North Edgemont Street, Los Angeles",34.0989348,-118.2940915,northeast,34.10038418,-118.2927425,https://www.kaiserpermanente.org/,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJD0TvpavAwoARdJqE4UPb4HU,ChIJD0TvpavAwoARdJqE4UPb4HU,Bhatia Sundeep MD,,,"1526 North Edgemont Street # J, Los Angeles",34.0989348,-118.2940915,northeast,34.10038418,-118.2927425,http://healthy.kaiserpermanente.org/,1526 North Edgemont Street # J, Los Angeles,90027,doctor,health,,,,,,,
ChIJfS0gDKvAwoAR-3dltm6Fnb0,ChIJfS0gDKvAwoAR-3dltm6Fnb0,"Daniel Y. Szeto, PharmD",,,"4867 Sunset Boulevard, Los Angeles",34.0984337,-118.2943326,northeast,34.09964163,-118.2929856,,4867 Sunset Boulevard, Los Angeles,90027,pharmacy,health,store,,,,,,
ChIJEzLaoKvAwoAR47W4Q0qR_TA,ChIJEzLaoKvAwoAR47W4Q0qR_TA,Wirtschafter David D MD,,,"4867 Sunset Boulevard, Los Angeles",34.098423,-118.2944131,northeast,34.09963668,-118.293066,https://thrive.kaiserpermanente.org/care-near-you/southern-california/los-angeles/locations/los-angeles-medical-center/,4867 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJoSifeqvAwoARFbAxmxJd5nk,ChIJoSifeqvAwoARFbAxmxJd5nk,Navarro Christine E MD,5,1,"4747 Sunset Boulevard, Los Angeles",34.0983489,-118.293893,northeast,34.09959758,-118.2925434,http://healthy.kaiserpermanente.org/,4747 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJFRTIeqvAwoARjeKCz6Oj3WI,ChIJFRTIeqvAwoARjeKCz6Oj3WI,Haigh Philip Ian MD,,,"4747 Sunset Boulevard, Los Angeles",34.0983489,-118.293893,northeast,34.09959758,-118.2925434,https://healthy.kaiserpermanente.org/southern-california/physicians/philip-haigh-7467645,4747 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJm36fcKvAwoARRkZvdJqFtmE,ChIJm36fcKvAwoARRkZvdJqFtmE,Deette D Zahn M.D.| Kaiser Permanente,,,"4867 Sunset Boulevard, Los Angeles",34.0985425,-118.2940462,northeast,34.09969468,-118.2927,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=3313821&kpSearch=,4867 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJq1jUlazAwoARfyCdM-ZHplc,ChIJq1jUlazAwoARfyCdM-ZHplc,Dr. Daniel L. Serna,,,"4867 Sunset Boulevard, Los Angeles",34.0985193,-118.2942689,northeast,34.09968413,-118.2929225,https://healthy.kaiserpermanente.org,4867 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJEzLaoKvAwoARucK60FtCyV8,ChIJEzLaoKvAwoARucK60FtCyV8,"Dr. Binh Q. Do, MD",,,"4867 Sunset Boulevard, Los Angeles",34.0984367,-118.2943057,northeast,34.09964303,-118.2929587,http://healthy.kaiserpermanente.org/,4867 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJm36fcKvAwoARD1MIWKBwS3E,ChIJm36fcKvAwoARD1MIWKBwS3E,"Eileen A. Park, MD | Kaiser Permanente",,,"4867 Sunset Boulevard, Los Angeles",34.0984337,-118.2943326,northeast,34.09964163,-118.2929856,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=3321954&kpSearch=,4867 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJm36fcKvAwoAR61rt79EkCnU,ChIJm36fcKvAwoAR61rt79EkCnU,"Gary Steven Kochamba, MD | Kaiser Permanente",,,"4867 Sunset Boulevard, Los Angeles",34.0984337,-118.2943326,northeast,34.09964163,-118.2929856,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=1742809&kpSearch=,4867 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJm36fcKvAwoARFrCjIyldHQE,ChIJm36fcKvAwoARFrCjIyldHQE,"Paul William Salama, MD | Kaiser Permanente",,,"4867 Sunset Boulevard, Los Angeles",34.0984337,-118.2943326,northeast,34.09964163,-118.2929856,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=9684863&kpSearch=,4867 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJkXvAcKvAwoAR6Xm_yCjv4zk,ChIJkXvAcKvAwoAR6Xm_yCjv4zk,"Huiying Wang, MD",,,"4867 Sunset Boulevard, Los Angeles",34.098423,-118.2944131,northeast,34.09963668,-118.293066,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=6712811&kpSearch=,4867 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJ8fmvz7LHwoARiwtk_ssSMmk,ChIJ8fmvz7LHwoARiwtk_ssSMmk,Kaiser Permanente Occupational Health Center,3,2,"1526 North Edgemont Street, Los Angeles",34.0989348,-118.2940915,northeast,34.10038418,-118.2927425,https://healthy.kaiserpermanente.org/health/care/!ut/p/a1/dZBNU8IwEIZ_TY9mF9AK3goM0DKoCCjNpZO2AYJpk2ljFX69CR_OeCCTy84-u_O8CxTWQEvWiC0zQpVMupr6yShavPT7rQCxH91jOAue3x6iCBFbEAHdSpWe0HhnjH7y0MMNy4QU5nCXi4pnRlUHD4GKHNYtO9XrwQfQ_5u7q84Qw9VgNPDnoYMuAHbC-QkYv_qIYXe6nL73ph3E9hW48QKEGGL6eFN-3IaF22Gt4ouVrZKqERpiD_e19nB0yTG8xpioghPbOqPMkteoA1NJ0gj-fWbt-eoZ07UDM1UQkRbEorwmWlVGckMKlXOI3YRj9qxhP6TmVeN6oszkV86JZmaXiHKj_oySSjYiPynoT5r6b5PjkqdH-4Nf4LXfxQ!!/dl5/d5/L0lDU1EvUU5RSy80SFNFL21vcmVNZW51/,1526 North Edgemont Street, Los Angeles,90027,health,,,,,,,,
ChIJm36fcKvAwoARxWKEnBZKVZU,ChIJm36fcKvAwoARxWKEnBZKVZU,"Julie Margaret Fuller, MD",,,"1526 North Edgemont Street, Los Angeles",34.0989348,-118.2940915,northeast,34.10038418,-118.2927425,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=0687492&kpSearch=,1526 North Edgemont Street, Los Angeles,90027,health,,,,,,,,
ChIJXerWoKvAwoARRUaxqon-zBI,ChIJXerWoKvAwoARRUaxqon-zBI,Rasham Mittal M.D. | Kaiser Permanente,,,"1526 North Edgemont Street, Los Angeles",34.0989348,-118.2940915,northeast,34.10038418,-118.2927425,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=6187290&kpSearch=,1526 North Edgemont Street, Los Angeles,90027,doctor,health,,,,,,,
ChIJEzLaoKvAwoARU2-6umzzXd8,ChIJEzLaoKvAwoARU2-6umzzXd8,"Yevgeny Okumyansky, PharmD",,,"4867 Sunset Boulevard, Los Angeles",34.098423,-118.2944131,northeast,34.09963668,-118.293066,,4867 Sunset Boulevard, Los Angeles,90027,pharmacy,health,store,,,,,,
ChIJEzLaoKvAwoARxWz3VZYAAbo,ChIJEzLaoKvAwoARxWz3VZYAAbo,OH Edward S MD,,,"4867 Sunset Boulevard, Los Angeles",34.098423,-118.2944131,northeast,34.09963668,-118.293066,http://healthy.kaiserpermanente.org/,4867 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJEzLaoKvAwoARHYoqSl66uuQ,ChIJEzLaoKvAwoARHYoqSl66uuQ,"Mary an, PharmD",,,"4867 Sunset Boulevard, Los Angeles",34.098423,-118.2944131,northeast,34.09963668,-118.293066,,4867 Sunset Boulevard, Los Angeles,90027,pharmacy,health,store,,,,,,
ChIJEzLaoKvAwoARGXILFkmnp9E,ChIJEzLaoKvAwoARGXILFkmnp9E,"Dr. Luis R. Zeledon, MD",,,"4867 Sunset Boulevard, Los Angeles",34.0987353,-118.2945637,northeast,34.09979318,-118.293211,http://healthy.kaiserpermanente.org/,4867 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJEzLaoKvAwoARTYjmOKFtlOI,ChIJEzLaoKvAwoARTYjmOKFtlOI,"Caroline H. Min, RPh",,,"4867 Sunset Boulevard, Los Angeles",34.0984337,-118.2943326,northeast,34.09964163,-118.2929856,,4867 Sunset Boulevard, Los Angeles,90027,pharmacy,health,store,,,,,,
ChIJEzLaoKvAwoARusCS3p3N4bU,ChIJEzLaoKvAwoARusCS3p3N4bU,"Doan Bui, PharmD",,,"4867 Sunset Boulevard, Los Angeles",34.0984337,-118.2943326,northeast,34.09964163,-118.2929856,,4867 Sunset Boulevard, Los Angeles,90027,pharmacy,health,store,,,,,,
ChIJEzLaoKvAwoARb__iveFkyNM,ChIJEzLaoKvAwoARb__iveFkyNM,"Steven M. Oda, PharmD",,,"4867 Sunset Boulevard, Los Angeles",34.098423,-118.2944131,northeast,34.09963668,-118.293066,,4867 Sunset Boulevard, Los Angeles,90027,pharmacy,health,store,,,,,,
ChIJEzLaoKvAwoAR_LpIb6VWyB8,ChIJEzLaoKvAwoAR_LpIb6VWyB8,"Helen K. Chun, PharmD",,,"4867 Sunset Boulevard, Los Angeles",34.098423,-118.2944131,northeast,34.09963668,-118.293066,,4867 Sunset Boulevard, Los Angeles,90027,pharmacy,health,store,,,,,,
ChIJEzLaoKvAwoAR0cgOeEDNRrA,ChIJEzLaoKvAwoAR0cgOeEDNRrA,"Stephan L. Flascha, RPH",,,"4867 Sunset Boulevard, Los Angeles",34.098423,-118.2944131,northeast,34.09963668,-118.293066,,4867 Sunset Boulevard, Los Angeles,90027,pharmacy,health,store,,,,,,
ChIJEzLaoKvAwoAR7mxGkva0I3o,ChIJEzLaoKvAwoAR7mxGkva0I3o,"Timothy N. Casebeer, PharmD",,,"4867 Sunset Boulevard, Los Angeles",34.098423,-118.2944131,northeast,34.09963668,-118.293066,,4867 Sunset Boulevard, Los Angeles,90027,pharmacy,health,store,,,,,,
ChIJEzLaoKvAwoAR2AdsV7xSB-k,ChIJEzLaoKvAwoAR2AdsV7xSB-k,"Elaine A. Fujimoto, PharmD",,,"4867 Sunset Boulevard, Los Angeles",34.098423,-118.2944131,northeast,34.09963668,-118.293066,,4867 Sunset Boulevard, Los Angeles,90027,pharmacy,health,store,,,,,,
ChIJEzLaoKvAwoARo-PpuZ5oTtU,ChIJEzLaoKvAwoARo-PpuZ5oTtU,"Leslie M. Wong, PharmD",,,"4867 Sunset Boulevard, Los Angeles",34.098423,-118.2944131,northeast,34.09963668,-118.293066,,4867 Sunset Boulevard, Los Angeles,90027,pharmacy,health,store,,,,,,
ChIJEzLaoKvAwoARwp6ReaWamjk,ChIJEzLaoKvAwoARwp6ReaWamjk,"Minh Huynh, PharmD",,,"4867 Sunset Boulevard, Los Angeles",34.098423,-118.2944131,northeast,34.09963668,-118.293066,,4867 Sunset Boulevard, Los Angeles,90027,pharmacy,health,store,,,,,,
