,account_num,business_name,street_address,city,zip_code,location_start_date,location_end_date,lat,long
196,0003198226-0001-4,NATHANIEL DEZAN,1759 Winona Blvd Apt #11,Los Angeles,90027,2017-06-10,,34.1035,-118.3025
197,0003035975-0001-0,FRANKLIN HEIGHTS APARTMENTS LLC,3804 Evans Street,Los Angeles,90027,2017-04-12,2019-01-05,34.10692,-118.27436
198,0002625958-0001-8,JESSICA LOVE,3715 Winchester Avenue,Los Angeles,90032,2012-07-01,2018-04-04,34.087154,-118.16054
199,0002978835-0001-9,DR APPLE LLC,1418 Amherst Avenue #1,Los Angeles,90025,2016-05-19,2019-12-31,34.040928,-118.46538
200,0002960812-0001-3,STORY SALATA HALA LLC,2075 De Mille Drive,Los Angeles,90027,2016-08-02,2019-12-31,34.10784,-118.30302
201,0002966267-0001-9,"WEST SURGERY CENTER MANAGEMENT, INC.",11645 Wilshire Blvd Suite #987,Los Angeles,90025,2017-02-15,2019-12-31,34.0504135,-118.4605281
202,0000202671-0001-3,"DIAL EDUCATION CENTER, INC.",4325 Sunset Drive Suite #209,Los Angeles,90027,1975-01-01,2020-08-01,34.09818,-118.28349
203,0002678223-0001-1,BECKINGHAM CHIROPRACTIC INC,11110 Ohio Avenue #108,Los Angeles,90025,2013-01-01,2019-12-01,34.0503,-118.446785
204,0003126978-0001-0,QUINCY ABBOTT,4524 Wadsworth Avenue,Los Angeles,90011,2019-05-18,,34.002,-118.2589
205,0003121571-0001-9,MORENO BAKERY LLC,4600 Compton Avenue,Los Angeles,90011,2019-04-23,2019-10-28,34.001762,-118.247765
206,0000789885-0001-1,LOS FELIZ LOCK/KEY INC,4647 Russell Avenue,Los Angeles,90027,1967-08-01,2019-03-31,34.10451,-118.290634
207,0003049803-0001-2,KERIM ATLIG,5055 Franklin Avenue,Los Angeles,90027,2018-03-05,2019-04-01,34.105392,-118.29987
208,0002443295-0001-9,ROSIANNE LAVOIE,1521 Greenfield Avenue #105,Los Angeles,90025,2009-04-01,2018-01-01,34.05145,-118.44368
209,0002902378-0001-8,ROADGUARD INSURANCE INC,5123 W Sunset Blvd Unit #201,Los Angeles,90027,2015-11-01,2018-07-01,34.09813,-118.30128
210,0000137530-0001-6,NICOLE LAVIOLETTE,1927 Prosser Avenue,Los Angeles,90025,2019-03-04,,34.052074,-118.42804
211,0003205591-0001-8,ADDICTION SOLUTIONS & KNOWLEDGE INC,3337 Tica Drive,Los Angeles,90027,2020-03-05,,34.1143,-118.2805
212,0002350379-0001-7,ROBERT MATSUDA,2111 Mayview Drive,Los Angeles,90027,2006-01-01,,34.1,-118.2763
213,0002528167-0022-1,T-MOBILE WEST LLC,1615 N Vermont Avenue,Los Angeles,90027,2020-08-02,,34.1002,-118.2919
214,0003043044-0002-1,FLOR HAIR & NAILS SALON,3249 N Eastern Avenue,Los Angeles,90032,2019-01-14,2020-03-05,34.083355,-118.178055
215,0003122784-0001-0,FATIMA J RIVAS,445 E 29Th Street,Los Angeles,90011,2019-04-29,2019-05-15,34.020813,-118.26635
216,0002934015-0001-1,NEW MANDARIN KITCHEN INC,1822 Westwood Blvd,Los Angeles,90025,2016-09-20,2019-03-31,34.049217,-118.43633
217,0002598661-0001-6,STEPHEN MAZZARO,11260 Mississippi Avenue Apt #405,Los Angeles,90025,2010-08-20,,34.0398,-118.4416
218,0002925632-0001-5,DOCULIVE LLC,1737 Butler Avenue,Los Angeles,90025,2016-01-11,2019-03-19,34.043076,-118.449814
219,0003191314-0001-9,BLUEBERRY PATCH INC,11601 Wilshire Blvd Suite #2180,Los Angeles,90025,2020-02-01,,34.0509,-118.46
220,0003128489-0001-1,JUSTIN STROCK,2001 S Barrington Avenue Suite #303,Los Angeles,90025,2019-04-26,,34.0364,-118.4502
221,0003103860-0001-7,MOVEMENT MATTERS LLC,1872 Westwood Blvd,Los Angeles,90025,2019-02-13,,34.0485,-118.4356
222,0003189919-0001-2,POTENT PICTURES INC,11601 Wilshire Blvd Suite #2180,Los Angeles,90025,2020-02-01,,34.0509,-118.46
223,0002762259-0001-4,MARILYN WIYDA,5607 Huntington Drive N,Los Angeles,90032,2014-08-01,,34.0954,-118.1578
224,0002218443-0001-4,JOHN GIBSON,3346 Wood Terrace,Los Angeles,90027,1980-05-01,,34.1121,-118.2779
225,0002786439-0001-5,EDWIN BAGHDASARYAN,4957 Hollywood Blvd,Los Angeles,90027,2014-11-14,2019-12-31,34.1017,-118.2975
226,0003131401-0001-1,SELECTVO.COM LLC,1838 N Western Avenue,Los Angeles,90027,2019-06-15,,34.1045,-118.3091
227,0002042947-0001-8,DANIEL PEREZ,4412 1/4 Kingswell Avenue,Los Angeles,90027,2003-01-02,,34.1027,-118.28563
228,0000366824-0001-8,IMPERIAL CRYSTAL LIGHTING INC,11872 Wilshire Blvd,Los Angeles,90025,1986-03-24,2018-08-31,34.0469,-118.4639
229,0002573305-0001-9,MZIA KALATOZISHVILI,1550 N Hobart Blvd #205,Los Angeles,90027,2011-09-01,2018-12-31,34.099182,-118.30562
230,0003030350-0001-4,SOLIN LOPEZ,1155 E 28Th Street,Los Angeles,90011,2018-02-01,2019-05-16,34.01625,-118.25458
231,0003205181-0001-1,CELINE WANG DESIGN LLC,1539 Beloit Avenue Apt #307,Los Angeles,90025,2020-07-01,,34.0478,-118.4483
232,0003128224-0001-1,THAI MARIJUANA GROUP,5301 W Sunset Blvd Unit #1,Los Angeles,90027,2019-05-29,,34.0985,-118.306
233,0000614246-0001-5,EL CABRILLO LLC,1915 N Normandie Avenue,Los Angeles,90027,1987-09-24,2019-12-31,34.1058,-118.3005
234,0002027323-0001-7,CANDLELIGHT STORIES INC,1444 S Saltair Avenue Unit #203,Los Angeles,90025,2005-02-28,,34.0418,-118.4626
235,0002994485-0001-8,PINETUM GOODS LLC,1920 Hillhurst Avenue Unit #244,Los Angeles,90027,2017-07-03,2018-12-31,34.10604,-118.28741
236,0002567014-0001-6,MEREDITH DONAHUE,4470 W Sunset Blvd Suite #344,Los Angeles,90027,2007-01-01,,34.0978,-118.2871
237,0003206624-0001-1,MMC IMPORT INC.,361 E Jefferson Blvd,Los Angeles,90011,2020-04-01,,34.0166,-118.2674
238,0000804023-0001-2,RICHARD J ANDRADE SR,4348 W Rose Hill Drive,Los Angeles,90032,2000-01-01,2020-03-19,34.081764,-118.19581
239,0003130346-0001-3,CHRISTGAU CREATIVE,3748 Monon Street #2,Los Angeles,90027,2018-02-15,,34.1099,-118.2748
240,0003115104-0001-7,"VENTURA LEARNING SYSTEMS, LLC",12304 Santa Monica Blvd,Los Angeles,90025,2018-06-07,,34.0391,-118.4654
241,0003127705-0001-1,COMITE NAVIDENO,3746 Locke Avenue,Los Angeles,90032,2016-11-04,,34.0895,-118.1788
242,0003125708-0001-1,"TWO IN A TUB PRODUCTIONS, INC.",2337 Observatory Avenue,Los Angeles,90027,2011-01-01,,34.1145,-118.2849
243,0003030749-0004-9,WKS FROSTY CORP,1305 N Vermont Avenue,Los Angeles,90027,2018-12-01,,34.0959,-118.2921
244,0002990788-0001-7,NANCY EPHRON,3631 Randolph Avenue,Los Angeles,90032,2017-01-01,,34.0882,-118.1815
245,0002537909-0001-0,ERNESTO BARAJAS MANZO,3320 N Eastern Avenue,Los Angeles,90032,2011-01-12,,34.0839,-118.178
246,0002705309-0001-8,NICHOLAS CELLINO,4470 W Sunset Blvd #444,Los Angeles,90027,2013-02-01,,34.0978,-118.2871
247,0002951779-0001-0,MICHAEL JOSEPH SOUTULLO,1866 N Edgemont Street,Los Angeles,90027,2009-01-01,2018-07-25,34.10464,-118.29616
248,0002886279-0001-9,NIKOLAUS WALDBURGER,1517 Wellesley Avenue,Los Angeles,90025,2016-02-08,2018-02-28,34.0381,-118.4643
249,0002900602-0001-5,"CURRENCY CAPITAL, LLC",12100 Wilshire Blvd Suite #1750,Los Angeles,90025,2016-04-01,,34.0435,-118.4676
250,0003121359-0001-1,"ONE53STUDIO, INC",2469 Nevin Avenue,Los Angeles,90011,2019-03-18,,34.0152,-118.2442
251,0003129837-0001-4,"FEISTY FOX COACHING, LLC",4470 Sunset Drive #91186,Los Angeles,90027,2018-01-03,,34.0979,-118.286
252,0003129875-0001-0,LUZ CHACON,3229 Stockbridge Avenue,Los Angeles,90032,2019-06-05,,34.0832,-118.1637
253,0003122339-0001-1,"MOTI PHYSIOTHERAPY, INC.",1965 Hillhurst Avenue Floor #1,Los Angeles,90027,2017-11-15,,34.1074,-118.2877
254,0000649363-0001-2,GINZBURG & BRONSHTEYN LLP,11111 Santa Monica Blvd #1840,Los Angeles,90025,1997-06-01,2018-12-31,34.0481801,-118.4452047
255,0003006737-0001-6,DIANA MELCOR,2314 Maple Avenue,Los Angeles,90011,2017-01-01,,34.0253,-118.264
256,0003176861-0001-8,ANGELA SILAK,1534 Greenfield Avenue Apt #101,Los Angeles,90025,2019-06-01,2019-12-31,34.051384,-118.4436
257,0003129143-0001-2,ROYAL MARK INC,5585 Huntington Drive N,Los Angeles,90032,2019-06-01,,34.0952,-118.1584
258,0003130304-0001-0,ENTERTAINMENT STRATEGIES INC,11601 Wilshire Blvd #2180,Los Angeles,90025,2018-01-24,,34.0509,-118.46
259,0003050998-0001-7,ANTHONY ACOSTA,1921 Ronda Drive,Los Angeles,90032,2014-01-01,,34.0641,-118.1855
260,0003125771-0001-4,JESSE RECENDEZ,445 E 29Th Street,Los Angeles,90011,2019-05-15,,34.0206,-118.2652
261,0000806808-0001-8,NICOLAS HIPOLITO,1670 N Vermont Avenue,Los Angeles,90027,2003-05-01,,34.1015,-118.2917
262,0003126819-0001-4,NASHAT ADBALLA / ANTHONY HADDAD,1551 N Vermont Avenue,Los Angeles,90027,2019-05-21,,34.0995,-118.2919
263,0002225537-0001-1,THOMAS RAPIER / IMELDA SANDOVAL,4786 Academy Street,Los Angeles,90032,2007-02-15,2019-05-13,34.0865,-118.1809
264,0002743068-0001-1,BEN ADLER CPA,11620 Wilshire Blvd Suite #900,Los Angeles,90025,2014-01-01,,34.0498,-118.4594
265,0003128756-0001-1,CD CUTTING SERVICE CORPORATION,433 E 20Th Street,Los Angeles,90011,2019-03-11,,34.0285,-118.2616
266,0002773053-0001-4,KEY ADD ON SYSTEMS ENGINEERING LLC,1223 Federal Avenue #115,Los Angeles,90025,2013-10-16,2019-12-31,34.050117,-118.45866
267,0000951999-0001-4,BASSETT H L & MARCELA BROWN,2707 S Central Avenue,Los Angeles,90011,1970-01-01,,34.0174,-118.2554
268,0000774472-0001-8,ARAMIS GORDILLO SOTO,5044 Huntington Drive S #B,Los Angeles,90032,2003-02-01,2019-12-31,34.0883,-118.1728
269,0002784457-0001-9,"XL BARGAIN, INC.",258 E Adams Blvd Unit #107-109,Los Angeles,90011,2014-12-01,2019-12-31,34.0237,-118.2661
270,0003192925-0001-3,MARIA VASQUEZ,839 E 29Th Street,Los Angeles,90011,2020-04-14,,34.0177,-118.2599
271,0003129820-0001-9,"JONATHAN H. KOENIG, MD - A PROFESSIONAL CORPORATION",11710 Wilshire Blvd,Los Angeles,90025,2019-08-05,,34.0493,-118.461
272,0003048944-0001-2,SERGIO PAVON,12121 Wilshire Blvd,Los Angeles,90025,2018-05-08,,34.044,-118.4682
273,0003108488-0001-4,GIBBS LLC,2112 Greenfield Avenue,Los Angeles,90025,2018-01-01,,34.0429,-118.4359
274,0003130372-0001-6,MACARON BLITZ LLC,3111 N Eastern Avenue,Los Angeles,90032,2019-01-01,,34.0814,-118.1784
275,0003127435-0001-8,ANNETTE TORSARKISSIAN,1919 Vineburn Avenue Unit #C4,Los Angeles,90032,2019-05-23,,34.0657,-118.1907
276,0002452145-0001-1,"YOKOZUNA PROPERTIES, LLC",3819 Stockbridge Avenue,Los Angeles,90032,2008-01-01,2019-12-31,34.0896,-118.1633
277,0003125753-0001-6,JUAN DANIEL HURTADO,2201 S San Pedro Street Suite #D,Los Angeles,90011,2019-04-10,,34.0248,-118.2597
278,0003125368-0001-0,ROCHELLE CORWIN,3341 Wood Terrace,Los Angeles,90027,2019-05-13,,34.1116,-118.2783
279,0002712594-0001-9,MICHELLE AIMEE PLOCHERE,1818 Hyperion Avenue,Los Angeles,90027,2013-11-08,,34.0964,-118.2761
280,0002303338-0002-6,MI IN FASHION INC,1423 E Adams Blvd,Los Angeles,90011,2014-05-05,,34.0157,-118.2478
281,0003003611-0001-1,DESIRAE A RAVEN,3919 Sunset Drive,Los Angeles,90027,2017-08-16,,34.0976,-118.2778
282,0002804936-0001-2,ALEX J BROWN,1559 Winona Blvd,Los Angeles,90027,2012-01-01,2019-12-31,34.0996,-118.3021
283,0003127029-0001-0,CROWN COMMODDITIES,5204 Los Hermosos Way,Los Angeles,90027,2017-07-24,,34.1128,-118.3035
284,0000980301-0001-8,ROBERT J COFFMAN PHD,11847 Wilshire Blvd #300,Los Angeles,90025,1999-05-01,2018-09-01,34.047237,-118.463615
285,0002845709-0002-0,BEYOND FX INC,2015 S Westgate Avenue,Los Angeles,90025,2019-04-01,,34.035,-118.453
286,0002787931-0001-7,OLGA D FELIPE,1326 E 48Th Street,Los Angeles,90011,2013-01-01,,34.0,-118.2514
287,0002958674-0001-0,L&P DEVELOPMENT LLC,12100 Wilshire Blvd Stop #808,Los Angeles,90025,2017-01-01,2018-09-01,34.044044,-118.46754
288,0002092913-0001-1,"BNS FASHION, INC",959 E 31St Street,Los Angeles,90011,2006-02-15,2018-06-30,34.015682,-118.25903
289,0000361831-0015-1,TOTAL RENAL CARE INC,5807 Avalon Blvd,Los Angeles,90011,2015-03-01,,33.9896,-118.2651
290,0002673793-0001-1,ABRAMS & HEYN LLP,12121 Wilshire Blvd Suite #600,Los Angeles,90025,2012-04-01,2018-02-28,34.043934,-118.46769
291,0002865623-0001-6,HANDEL CONSULTING CORP,2111 S Beverly Glen Blvd Penthouse #4,Los Angeles,90025,2015-07-20,,34.0522,-118.4214
292,0002959097-0001-9,TURTLE SANDBOX LLC,11555 Nebraska Avenue Unit #2,Los Angeles,90025,2011-08-15,2018-06-01,34.041603,-118.45007
293,0003126534-0001-4,GINZBURG & BRONSHTEYN APC,11111 Santa Monica Blvd #1700,Los Angeles,90025,2018-08-15,,34.0483,-118.4453
294,0000749091-0001-5,ANGELUS SHEET METAL MFG INC,4800 Valley Blvd,Los Angeles,90032,1963-08-01,2019-12-31,34.065884,-118.18011
295,0003095821-0001-3,MEDICAL LEGAL CONSULTANTS,10483 Santa Monica Blvd,Los Angeles,90025,2019-01-30,,34.0558,-118.4268
296,0002727471-0001-2,KEVIN I CRUZ,2120 S Central Avenue,Los Angeles,90011,2014-01-31,,34.0219,-118.2528
297,0002224070-0001-6,KAORI TAKETANI,1942 Pelham Avenue Unit #8,Los Angeles,90025,2004-04-01,,34.0499,-118.4298
298,0002696902-0001-4,ROBERT L ROSS MD INC,12424 Wilshire Blvd Suite #1050,Los Angeles,90025,2013-05-01,,34.0415,-118.4707
299,0002980007-0001-0,ELIZABETH ROXANNE CRISP,2728 Griffith Park Blvd,Los Angeles,90027,2017-04-10,,34.1076,-118.2728
300,0003076629-0001-8,CREATIVE HOUSING AND FLYING CORPORATION,1609 E 42Nd Street,Los Angeles,90011,2018-09-01,,34.0067,-118.2451
301,0003024415-0001-3,SIMONE WACLAWSKY,10635 Santa Monica Blvd Suite #200,Los Angeles,90025,2016-10-24,,34.0538,-118.4302
302,0003128825-0001-4,LUIS ALBERTO ANTONIO RAMIREZ,5510 S Central Avenue,Los Angeles,90011,2019-06-03,,33.9926,-118.2562
303,0000365078-0001-1,"COHN HANDLER STURM, AAC",11620 Wilshire Blvd Suite #875,Los Angeles,90025,1984-01-01,,34.0498,-118.4594
304,0003126495-0001-2,ABRAHAM OSUNA,1030 E 57Th Street,Los Angeles,90011,2014-01-01,,33.9904,-118.2575
305,0003078581-0001-0,HAN LIN,5105 W Sunset Blvd,Los Angeles,90027,2018-09-28,2019-05-28,34.09813,-118.30076
306,0003157939-0001-6,SMALL THOUGHTS LLC,3816 Sunset Drive,Los Angeles,90027,2018-06-25,2019-06-04,34.097755,-118.27664
307,0003130454-0001-6,MAIN OFFENDER PRODUCTIONS LLC,2041 N Commonwealth Avenue #314,Los Angeles,90027,2019-04-24,,34.1089,-118.2857
308,0002920409-0001-3,OLEKSANDR MAKARENKO,1419 N Kingsley Drive,Los Angeles,90027,2016-07-11,,34.0973,-118.3035
309,0000768088-0001-9,MAY L DONNELY/MICHAEL L RENO/JAMES MC DONALD,11901 Santa Monica Blvd #306,Los Angeles,90025,1990-05-01,,34.0421,-118.4608
310,0003037749-0001-5,GRANT O'CONNELL,4425 Avocado Street,Los Angeles,90027,2017-01-01,2018-07-20,34.11103,-118.285866
311,0003126741-0001-1,NEUDER DA SILVA CHAGAS,4511 1/2 Esmeralda Street,Los Angeles,90032,2019-05-21,,34.0814,-118.1915
312,0000157172-0002-8,TANNIS G HANSON,1819 N Commonwealth Avenue #4,Los Angeles,90027,2011-01-01,2018-07-01,34.103985,-118.28523
313,0003022155-0001-9,KOREAN SUPER,11313 Mississippi Avenue,Los Angeles,90025,2016-01-01,2019-12-31,34.0394,-118.4431
314,0002947136-0001-0,AUTOONE MOTORING INC,4203 Hatfield Place,Los Angeles,90032,2016-05-05,2018-12-31,34.066803,-118.19381
315,0002858497-0002-7,SMG FOOD AND BEVERAGE LLC,2650 N Vermont Avenue,Los Angeles,90027,2019-06-14,,34.118,-118.2927
316,0002194804-0001-3,JAMAL SAYEGH,3160 Riverside Drive,Los Angeles,90027,1998-09-14,2018-01-01,34.1137,-118.26897
317,0003126193-0001-9,JOBANI AGUILAR,762 E Slauson Avenue,Los Angeles,90011,2019-01-01,,33.9887,-118.2612
318,0002084241-0001-3,WESTRIDGE CAPITAL LLC,11150 Santa Monica Blvd Suite #700,Los Angeles,90025,2003-08-14,,34.0473,-118.4448
319,0002888705-0001-1,A HUEVO PRODUCTIONS INC,4700 Los Feliz Blvd #9,Los Angeles,90027,2015-03-10,,34.1106,-118.2921
320,0002097721-0001-5,LEVIN CHIROPRACTIC INC,1617 1/2 Hillhurst Avenue,Los Angeles,90027,2003-12-01,,34.1002,-118.2874
321,0003130356-0001-7,ESCAPE FILMS LLC,11162 La Grange Avenue,Los Angeles,90025,2019-01-01,,34.0423,-118.441
322,0003124003-0001-3,LES TROIS COPAINS INC,1933 Pontius Avenue,Los Angeles,90025,2018-09-19,,34.043644,-118.44168
323,0003037450-0001-3,AQUA FASHION INC,112 E 58Th Street Floor #2Nd,Los Angeles,90011,2018-03-01,2019-12-31,33.9896,-118.2735
324,0002245627-0001-9,DURANS MARKET CORP,2228 Maple Avenue,Los Angeles,90011,2007-05-08,2019-12-31,34.0268,-118.2632
325,0003064565-0001-5,CANDACE SHURE,4901 Collis Avenue,Los Angeles,90032,2018-07-01,,34.1016,-118.1785
326,0002902543-0001-1,ANDREW HARRIS,4425 Moonstone Drive,Los Angeles,90032,2015-01-01,,34.0787,-118.1941
327,0002230820-0001-1,KARYN LEE,2301 N Vermont Avenue,Los Angeles,90027,2006-04-03,,34.1121,-118.2919
328,0002324031-0001-1,BLUE POINT PROPERTIES LLC,479 E 49Th Street,Los Angeles,90011,2005-12-01,2019-12-31,33.9987,-118.2678
329,0002895307-0001-1,KIMBERLEE CHRONISTER,2001 S Barrington Avenue #301,Los Angeles,90025,2016-03-04,2018-12-30,34.036926,-118.45018
330,0003147899-0001-3,"PRESS FORWARD GAMES, LLC",10435 Santa Monica Blvd,Los Angeles,90025,2019-08-10,,34.0569,-118.4257
331,0000749276-0082-3,HRB TAX GROUP INC,12203 Santa Monica Blvd,Los Angeles,90025,2013-09-11,2019-01-29,34.0403297,-118.4649593
332,0000730826-0001-6,ZENAIDA VASQUEZ,218 E 41St Place,Los Angeles,90011,2002-09-30,,34.0081,-118.2709
333,0002913089-0001-5,CLARICE CALDAS,1430 S Barrington Avenue Unit #5,Los Angeles,90025,2014-02-01,,34.0455,-118.4572
334,0003119230-0001-7,KI SEOK/SUNNY OH,1935 N Commonwealth Avenue,Los Angeles,90027,2018-05-04,,34.1064,-118.2856
335,0002760004-0001-2,GENERATIONS LEGACY,5101 Mckinley Avenue,Los Angeles,90011,2014-08-15,2019-12-31,33.996536,-118.26084
336,0003124542-0001-4,ECHO PARK COOL INC,1801 Hillhurst Avenue,Los Angeles,90027,2018-02-02,,34.1041,-118.2878
337,0003128760-0001-8,"LAW OFFICES OF YONI WEINBERG, PC",11601 Wilshire Blvd Suite #500,Los Angeles,90025,2017-11-01,,34.0509,-118.46
338,0002809739-0001-6,GUERILLA EQUIPMENT RENTALS INC,12400 Wilshire Blvd Suite #1275,Los Angeles,90025,2015-01-01,2019-12-31,34.0418,-118.4702
339,0003026526-0001-4,MICHAEL DELGADILLO,2130 Sawtelle Blvd #207,Los Angeles,90025,2017-12-27,2018-06-30,34.0391,-118.44204
340,0002309481-0001-6,MARIA O HERNANDEZ,11853 Santa Monica Blvd,Los Angeles,90025,2008-01-24,2019-04-05,34.0424362,-118.4595173
341,0002802854-0001-8,DANIEL SELDEN,3372 Rowena Avenue Unit #4,Los Angeles,90027,2013-07-01,,34.1108,-118.2789
342,0003001733-0001-1,KEVIN PHILLIPS,1125 E 52Nd Street,Los Angeles,90011,2017-08-09,2019-03-28,33.995964,-118.25566
343,0003130697-0001-1,SHAHRAM ABRAR,5227 Los Hermosos Way,Los Angeles,90027,2019-05-01,,34.1131,-118.3047
344,0003130354-0001-8,HERO WIRELESS LLC,12100 Wilshire Blvd #885,Los Angeles,90025,2016-12-23,,34.0435,-118.4676
345,0003130893-0001-9,NBC TRANSPORTATION INC,4034 Guardia Avenue,Los Angeles,90032,2019-06-11,,34.0923,-118.1696
346,0002903844-0001-7,ABC PHONES OF NORTH CAROLINA INC,11870 Santa Monica Blvd Suite #100,Los Angeles,90025,2016-02-01,2018-05-16,34.0416772,-118.4593418
347,0002765114-0001-1,CARLYN BROOKE COSTELLO,2148 Federal Avenue Suite #B,Los Angeles,90025,2012-01-01,2018-10-01,34.036087,-118.44654
348,0003128374-0001-7,ARTAK DAVTYAN,4500 Los Feliz Blvd,Los Angeles,90027,2019-03-29,,34.1114,-118.2879
349,0003130194-0001-6,1721 COLBY AVE LP,1721 Colby Avenue,Los Angeles,90025,2018-01-01,,34.0424,-118.451
350,0003122351-0001-2,"MOTI THERAPY, LLC",1965 Hillhurst Avenue Floor #1,Los Angeles,90027,2017-11-15,,34.1074,-118.2877
351,0002607493-0001-1,NIKA PRODUCTIONS INC,1856 Stoner Avenue,Los Angeles,90025,2012-01-02,,34.0387,-118.4529
352,0002747038-0001-0,CARMEN MARITZA MELGOZA,920 E 57Th Street,Los Angeles,90011,2012-05-01,2019-06-05,33.9906,-118.259
353,0002953476-0001-6,STACY LAUREN-KON,2016 Hillhurst Avenue,Los Angeles,90027,2015-10-15,,34.1084,-118.2873
354,0000788545-0001-4,ALFRED/EDITH SCHWARTZ,2020 Rodney Drive,Los Angeles,90027,1965-10-01,,34.1082,-118.2891
355,0002987004-0001-7,ALISA ROSENBERG,1951 Westwood Blvd,Los Angeles,90025,2017-01-01,,34.0472,-118.435
356,0003142763-0001-1,"EDWIN A LEE M.D., A MEDICAL CORPORATION",1300 N Vermont Avenue Suite #808,Los Angeles,90027,2019-01-03,,34.0963,-118.2907
357,0003129638-0001-2,RISEFIVE LLC,3343 Winchester Avenue,Los Angeles,90032,2018-05-31,,34.0849,-118.1607
358,0000986912-0002-7,GLYNIS BASS,3726 Wall Street,Los Angeles,90011,2011-07-28,,34.0142,-118.2703
359,0002696844-0001-0,ALISHA GADDIS,1920 Hillhurst Avenue #118,Los Angeles,90027,2009-01-01,,34.106,-118.2871
360,0003192574-0001-4,GUADALUPE PALMA,5367 Navarro Street,Los Angeles,90032,2020-04-10,,34.0885,-118.1647
361,0002879458-0001-9,NICOLA CARUSO,4849 Hillsdale Drive,Los Angeles,90032,2015-12-01,,34.08704,-118.18061
362,0003131021-0001-6,CATHERINE LAW,1943 Rodney Drive #216,Los Angeles,90027,2019-06-12,,34.1068,-118.2893
363,0003098922-0001-8,"ALGENJR, LLC",1942 Rodney Drive,Los Angeles,90027,2018-03-15,,34.1067,-118.2885
364,0003042517-0001-9,VILLA RUSTICA LLC,12121 Wilshire Blvd #207,Los Angeles,90025,2016-10-13,,34.044,-118.4682
365,0000787655-0001-9,ANA L MAZARIEGOS / BRIGIDO N ROSALES,1441 E 53Rd Street,Los Angeles,90011,1990-01-16,2019-02-13,33.99484,-118.24907
366,0002672316-0001-5,JOEL AND HILDA MURILLO,2201 Trinity Street,Los Angeles,90011,2010-11-16,2018-02-22,34.02631,-118.26088
367,0003131147-0001-9,ALAN IDOLYANTES,5422 Alhambra Avenue,Los Angeles,90032,2019-06-12,,34.0774,-118.1673
368,0002728431-0001-5,GOOSE ENTERTAINMENT,1884 N Alexandria Avenue,Los Angeles,90027,2014-01-30,,34.105,-118.2983
369,0003133806-0001-1,KIMBERLY DAVAGIAN,12422 Santa Monica Blvd,Los Angeles,90025,2016-06-26,2019-12-31,34.0385888,-118.4671324
370,0003128040-0001-3,"CARROLL REICH, LLC",2346 Lyric Avenue,Los Angeles,90027,2019-05-17,,34.1033,-118.2745
371,0002881905-0001-6,ALISON DEMENT,2143 Kerwood Avenue,Los Angeles,90025,2016-01-01,,34.0514,-118.4192
372,0002844462-0001-0,EDWIN HENRY ALVARADO,5801 S Central Avenue Unit #J,Los Angeles,90011,2015-07-29,2019-12-31,33.9901,-118.2564
373,0000770216-0001-9,16520 SUNSET LLC,1545 Sawtelle Blvd Suite #33,Los Angeles,90025,1964-08-01,2019-12-31,34.04779,-118.449554
374,0003068152-0001-4,STEPHANIE DOIRON,1920 Hillhurst Avenue Unit #244,Los Angeles,90027,2018-07-01,,34.106,-118.2871
375,0002817826-0001-9,THU THAO TRAN,12041 Wilshire Blvd #22,Los Angeles,90025,2015-03-01,,34.045,-118.4662
376,0003119447-0001-9,CHUNK PRODUCTIONS INC.,3316 Waverly Drive,Los Angeles,90027,2018-01-01,,34.1134,-118.2731
377,0000424737-0002-1,PROFESSIONAL STAFFING RESOURCES,11150 Santa Monica Blvd Suite #890,Los Angeles,90025,2010-02-17,2018-12-31,34.0473,-118.4448
378,0003127621-0001-2,JOSE DE JESUS MARTINEZ,4361 Valley Blvd Unit #K12,Los Angeles,90032,2019-02-07,,34.0641,-118.1904
379,0003130468-0001-8,NAPOHN NOOCHLAOR,5138 Hollywood Blvd,Los Angeles,90027,2019-06-10,,34.1016,-118.3016
380,0000992468-0001-1,CMS PACIFIC CORPORATION,2035 Granville Avenue,Los Angeles,90025,2000-01-20,,34.0351,-118.4515
381,0002874146-0001-5,JACOB KELSO,4212 Los Feliz Blvd #2,Los Angeles,90027,2014-01-01,2018-10-31,34.112648,-118.28332
382,0002091811-0001-6,SEYDWAYS ACTING STUDIOS LLC,4949 Hollywood Blvd Suite #203,Los Angeles,90027,2005-01-01,,34.1017,-118.2974
383,0003129695-0001-1,THE OATCAKE SYNDICATE,3760 Clayton Avenue,Los Angeles,90027,2018-08-16,,34.0997,-118.2759
384,0003126502-0001-4,8 HOURS TV INC,1950 Sawtelle Blvd,Los Angeles,90025,2019-03-04,,34.0416,-118.4438
